,ACCELERATION,ACCELERATION_PEDAL,ACCELERATION_Y,ACCELERATION_Z,BRAKE_PEDAL,CLUTCH_PEDAL,CURVE_RADIUS,DISTANCE,DISTANCE_TO_NEXT_INTERSECTION,DISTANCE_TO_NEXT_STOP_SIGNAL,DISTANCE_TO_NEXT_TRAFFIC_LIGHT_SIGNAL,DISTANCE_TO_NEXT_VEHICLE,DISTANCE_TO_NEXT_YIELD_SIGNAL,FAST_LANE,FOG,FOG_LIGHTS,FRONT_WIPERS,GEARBOX,HEADING,HEAD_LIGHTS,HORN,INDICATORS,INDICATORS_ON_INTERSECTION,LANE,LANE_LATERAL_SHIFT_CENTER,LANE_LATERAL_SHIFT_LEFT,LANE_LATERAL_SHIFT_RIGHT,LANE_WIDTH,RAIN,REAR_WIPERS,ROAD_ANGLE,SNOW,SPEED,SPEED_LIMIT,SPEED_NEXT_VEHICLE,SPEED_Y,SPEED_Z,STEERING_WHEEL
302,0.002528246,0,-4.88E-05,0.02320032,0,1,99000,0.019827374,254.4434,99000,250.1444,99000,99000,6,10000,0,0,1,1.570803311,2,0,0,0,5,0.02872833,-0.8678163,0.9252729,3.500089,0,0,90.07784,0,0.000596426,70,0,2.14E-06,-0.008087873,-0.06711376
303,0.00219739,0,-3.99E-05,0.02878296,0,1,99000,0.019934792,254.4433,99000,250.1443,99000,99000,6,10000,0,0,1,1.570803542,2,0,0,0,5,0.02872697,-0.8678176,0.9252716,3.500089,0,0,90.07784,0,0.000614817,70,0,1.79E-06,-0.007878195,-0.06711376
304,0.001480499,0,-3.55E-05,0.03953917,0,1,99000,0.019971475,254.4433,99000,250.1443,99000,99000,6,10000,0,0,1,1.570804091,2,0,0,0,5,0.02872697,-0.8678176,0.9252716,3.500089,0,0,90.07784,0,0.000648572,70,0,1.10E-06,-0.007220614,-0.06711376
305,0.001480499,0,-3.55E-05,0.03953917,0,1,99000,0.020062102,254.4433,99000,250.1443,99000,99000,6,10000,0,0,1,1.570804091,2,0,0,0,5,0.02872697,-0.8678176,0.9252716,3.500089,0,0,90.07784,0,0.000648572,70,0,1.10E-06,-0.007220614,-0.06711376
306,0.00117124,0,-3.66E-05,0.04326468,0,1,99000,0.020126758,254.4433,99000,250.1443,99000,99000,6,10000,0,0,1,1.570804352,2,0,0,0,5,0.02872697,-0.8678176,0.9252716,3.500089,0,0,90.07784,0,0.000660064,70,0,7.78E-07,-0.006846403,-0.06711376
307,0.000675232,0,-3.54E-05,0.04748954,0,1,99000,0.020183851,254.4431,99000,250.1441,99000,99000,6,10000,0,0,1,1.570804819,2,0,0,0,5,0.02872433,-0.8678203,0.9252689,3.500089,0,0,90.07784,0,0.000674133,70,0,2.25E-07,-0.006115445,-0.06711376
308,0.000441434,0,-7.13E-05,0.04840109,0,1,99000,0.020239272,254.4431,99000,250.1441,99000,99000,6,10000,0,0,1,1.570805044,2,0,0,0,5,0.02872433,-0.8678203,0.9252689,3.500089,0,0,90.07784,0,0.000677991,70,0,-6.46E-07,-0.005755224,-0.06730551
309,0.000242637,0,-1.53E-05,0.04866168,0,1,99000,0.020289884,254.4431,99000,250.1441,99000,99000,6,10000,0,0,1,1.570805277,2,0,0,0,5,0.02872433,-0.8678203,0.9252689,3.500089,0,0,90.07784,0,0.00068046,70,0,-7.92E-07,-0.005366469,-0.06730551
310,7.44E-05,0,8.52E-07,0.04825328,0,1,99000,0.020326968,254.4429,99000,250.1439,99000,99000,6,10000,0,0,1,1.570805514,2,0,0,0,5,0.02872242,-0.8678222,0.925267,3.500089,0,0,90.07784,0,0.000681472,70,0,-1.49E-06,-0.004978508,-0.06749727
311,-7.50E-05,0,3.34E-05,0.04720304,0,1,99000,0.020377138,254.4429,99000,250.1439,99000,99000,6,10000,0,0,1,1.570805751,2,0,0,0,5,0.02872242,-0.8678222,0.925267,3.500089,0,0,90.07784,0,0.000681222,70,0,-2.45E-06,-0.004596523,-0.06768902
312,-0.000312349,0,2.33E-05,0.04350069,0,1,99000,0.020414228,254.4429,99000,250.1439,99000,99000,6,10000,0,0,1,1.570806216,2,0,0,0,5,0.02872242,-0.8678222,0.925267,3.500089,0,0,90.07784,0,0.000677627,70,0,-3.08E-06,-0.003869524,-0.06788077
313,-0.000406787,0,1.41E-07,0.04107932,0,1,99000,0.020436194,254.4428,99000,250.1438,99000,99000,6,10000,0,0,1,1.570806447,2,0,0,0,5,0.02872076,-0.8678238,0.9252654,3.500089,0,0,90.07784,0,0.000674605,70,0,-3.00E-06,-0.003531624,-0.06788077
314,-0.000484424,0,-1.57E-05,0.0382206,0,1,99000,0.02047828,254.4428,99000,250.1438,99000,99000,6,10000,0,0,1,1.570806698,2,0,0,0,5,0.02872076,-0.8678238,0.9252654,3.500089,0,0,90.07784,0,0.000670692,70,0,-3.08E-06,-0.00319516,-0.06788077
315,-0.000570878,0,-1.68E-05,0.03310294,0,1,99000,0.020503192,254.4428,99000,250.1438,99000,99000,6,10000,0,0,1,1.57080712,2,0,0,0,5,0.02872076,-0.8678238,0.9252654,3.500089,0,0,90.07784,0,0.000663103,70,0,-3.34E-06,-0.002696823,-0.06788077
316,-0.000603567,0,1.23E-05,0.03029619,0,1,99000,0.020526646,254.4428,99000,250.1438,99000,99000,6,10000,0,0,1,1.570807344,2,0,0,0,5,0.02871951,-0.8678251,0.9252641,3.500089,0,0,90.07784,0,0.000658657,70,0,-2.67E-06,-0.00245979,-0.06768902
317,-0.000633111,0,-2.09E-05,0.02733014,0,1,99000,0.020547622,254.4428,99000,250.1438,99000,99000,6,10000,0,0,1,1.570807588,2,0,0,0,5,0.02871951,-0.8678251,0.9252641,3.500089,0,0,90.07784,0,0.000653699,70,0,-2.00E-06,-0.002230082,-0.06749727
318,-0.000648322,0,1.21E-05,0.02172047,0,1,99000,0.0205769,254.4428,99000,250.1438,99000,99000,6,10000,0,0,1,1.570808097,2,0,0,0,5,0.02871951,-0.8678251,0.9252641,3.500089,0,0,90.07784,0,0.000643398,70,0,-1.31E-06,-0.001839877,-0.06711376
319,-0.000642522,0,0.000193018,0.01671026,0,1,99000,0.02058674,254.4427,99000,250.1437,99000,99000,6,10000,0,0,1,1.570808624,2,0,0,0,5,0.0287172,-0.8678274,0.9252618,3.500089,0,0,90.07784,0,0.000632696,70,0,5.05E-07,-0.001525384,-0.0665385
320,-0.000642522,0,0.000193018,0.01671026,0,1,99000,0.020599051,254.4427,99000,250.1437,99000,99000,6,10000,0,0,1,1.570808624,2,0,0,0,5,0.0287172,-0.8678274,0.9252618,3.500089,0,0,90.07784,0,0.000632696,70,0,5.05E-07,-0.001525384,-0.0665385
321,-0.000639526,0,9.60E-05,0.01476088,0,1,99000,0.020613308,254.4427,99000,250.1437,99000,99000,6,10000,0,0,1,1.570808868,2,0,0,0,5,0.0287172,-0.8678274,0.9252618,3.500089,0,0,90.07784,0,0.000627843,70,0,1.13E-06,-0.001407999,-0.06634674
322,-0.000554055,0.03222755,2.75E-05,0.01140429,0,1,99000,0.020627761,254.4426,99000,250.1436,99000,99000,6,10000,0,0,1,1.570809399,2,0,0,0,5,0.02871598,-0.8678286,0.9252605,3.500089,0,0,90.07784,0,0.000617889,70,0,1.05E-06,-0.001200979,-0.06634674
323,-0.000521113,0.08027589,6.16E-05,0.00994843,0,1,99000,0.020640547,254.4426,99000,250.1436,99000,99000,6,10000,0,0,1,1.570809691,2,0,0,0,5,0.02871598,-0.8678286,0.9252605,3.500089,0,0,90.07784,0,0.000613057,70,0,8.09E-07,-0.001105682,-0.0665385
324,-0.000493509,0.09844051,-0.000170989,0.008876633,0,1,99000,0.02065139,254.4426,99000,250.1436,99000,99000,6,10000,0,0,1,1.570809942,2,0,0,0,5,0.02871598,-0.8678286,0.9252605,3.500089,0,0,90.07784,0,0.000609063,70,0,9.25E-07,-0.001030648,-0.06673025
325,-0.000446411,0.1664113,-0.00017791,0.008121319,0,1,99000,0.020662147,254.4426,99000,250.1436,99000,99000,6,10000,0,0,1,1.570810193,2,0,0,0,5,0.02871474,-0.8678299,0.9252594,3.500089,0,0,90.07784,0,0.000605356,70,0,8.10E-07,-0.000962944,-0.066922
326,-0.000357943,0.1857479,6.17E-05,0.007525621,0,1,99000,0.020671797,254.4426,99000,250.1436,99000,99000,6,10000,0,0,1,1.570810441,2,0,0,0,5,0.02871474,-0.8678299,0.9252594,3.500089,0,0,90.07784,0,0.000602284,70,0,7.89E-07,-0.000900652,-0.066922
327,-0.000339757,0.2806726,7.55E-05,0.00703658,0,1,99000,0.020681388,254.4426,99000,250.1436,99000,99000,6,10000,0,0,1,1.57081092,2,0,0,0,5,0.02871474,-0.8678299,0.9252594,3.500089,0,0,90.07784,0,0.000596946,70,0,-9.66E-08,-0.000788976,-0.06730551
328,-0.000352603,0.2976653,2.15E-05,0.007073626,0,1,99000,0.020690406,254.4425,99000,250.1435,99000,99000,6,10000,0,0,1,1.570811159,2,0,0,0,5,0.02871299,-0.8678316,0.9252576,3.500089,0,0,90.07784,0,0.000594193,70,0,2.52E-07,-0.000732601,-0.06730551
329,-0.000390048,0.3392682,-1.70E-05,0.007264942,0,1,99000,0.020698847,254.4425,99000,250.1435,99000,99000,6,10000,0,0,1,1.570811405,2,0,0,0,5,0.02871299,-0.8678316,0.9252576,3.500089,0,0,90.07784,0,0.000591209,70,0,2.46E-07,-0.000675274,-0.06730551
330,-0.000441426,0.3468856,-7.10E-05,0.007563192,0,1,99000,0.020706721,254.4425,99000,250.1435,99000,99000,6,10000,0,0,1,1.570811662,2,0,0,0,5,0.02871299,-0.8678316,0.9252576,3.500089,0,0,90.07784,0,0.000587861,70,0,-6.15E-07,-0.000615841,-0.06749727
331,0.03590712,0.3650502,-0.000234161,0.0093822,0,0.8197728,99000,0.02072213,254.4425,99000,250.1435,99000,99000,6,10000,0,0,1,1.570812163,2,0,0,0,5,0.02871141,-0.8678332,0.925256,3.500089,0,0,90.07784,0,0.000614931,70,0,-5.12E-07,-0.000486622,-0.06730551
332,0.3080559,0.36798,-0.001694415,0.007675031,0,0.6596875,99000,0.020774567,254.4425,99000,250.1435,99000,99000,6,10000,0,0,1,1.570812396,2,0,0,0,5,0.02871141,-0.8678332,0.925256,3.500089,0,0,90.07784,0,0.002065341,70,0,-9.31E-06,-0.000418505,-0.06730551
333,0.533008,0.3703238,-0.002315568,0.006866145,0,0.5318731,99000,0.020890398,254.4425,99000,250.1435,99000,99000,6,10000,0,0,1,1.57081253,2,0,0,0,5,0.02871141,-0.8678332,0.925256,3.500089,0,0,90.07784,0,0.005521299,70,0,-2.59E-05,-0.000359886,-0.06730551
334,0.7109479,0.3703238,-0.002518834,0.004496718,0,0.4300182,99000,0.021003185,254.4425,99000,250.1435,99000,99000,6,10000,0,0,1,1.570812513,2,0,0,0,5,0.02871141,-0.8678332,0.925256,3.500089,0,0,90.07784,0,0.01056981,70,0,-4.46E-05,-0.000314459,-0.06711376
335,1.045501,0.3703238,-0.003824911,0.000571092,0,0.3604606,99000,0.021440087,254.4425,99000,250.1435,99000,99000,6,10000,0,0,1,1.570812332,2,0,0,0,5,0.02870989,-0.8678347,0.9252545,3.500089,0,0,90.07784,0,0.01737652,70,0,-6.86E-05,-0.000289578,-0.06711376
336,1.34397,0.3703238,-0.00339144,-0.01499028,0,0.3338901,99000,0.021912316,254.4425,99000,250.1435,99000,99000,6,10000,0,0,1,1.570811032,2,0,0,0,5,0.02870989,-0.8678347,0.9252545,3.500089,0,0,90.07784,0,0.04012934,70,0,-0.000137157,-0.000424752,-0.066922
337,1.355615,0.3732536,-0.003084046,-0.02305191,0,0.3329166,99000,0.02252054,254.4425,99000,250.1435,99000,99000,6,10000,0,0,1,1.570810074,2,0,0,0,5,0.02870989,-0.8678347,0.9252545,3.500089,0,0,90.07784,0,0.05094059,70,0,-0.000161969,-0.000585229,-0.06673025
338,1.369412,0.3755974,-0.003063494,-0.03275971,0,0.3308671,99000,0.022658649,254.4423,99000,250.1433,99000,99000,6,10000,0,0,1,1.570808933,2,0,0,0,5,0.02870769,-0.8678369,0.9252523,3.500089,0,0,90.07784,0,0.06183631,70,0,-0.000186371,-0.000817352,-0.06673025
339,1.395395,0.3843867,-0.003243601,-0.05329002,0,0.3271044,99000,0.023963995,254.4423,99000,250.1433,99000,99000,6,10000,0,0,1,1.570806805,2,0,0,0,5,0.02870769,-0.8678369,0.9252523,3.500089,0,0,90.07784,0,0.07909641,70,0,-0.000225408,-0.001372447,-0.06673025
340,1.413516,0.3914182,-0.003364079,-0.06840269,0,0.3251621,99000,0.025181479,254.4423,99000,250.1433,99000,99000,6,10000,0,0,1,1.57080534,2,0,0,0,5,0.02870769,-0.8678369,0.9252523,3.500089,0,0,90.07784,0,0.08963506,70,0,-0.0002501,-0.001846569,-0.06673025
341,1.440179,0.4013794,-0.003545169,-0.08520336,0,0.3211097,99000,0.026357046,254.4413,99000,250.1423,99000,99000,6,10000,0,0,1,1.570803631,2,0,0,0,5,0.0287044,-0.8678402,0.925249,3.500089,0,0,90.07784,0,0.1010407,70,0,-0.000278279,-0.002483664,-0.066922
342,1.49156,0.4095828,-0.003843532,-0.1147278,0,0.3145338,99000,0.027684605,254.4413,99000,250.1423,99000,99000,6,10000,0,0,1,1.570799743,2,0,0,0,5,0.0287044,-0.8678402,0.925249,3.500089,0,0,90.07784,0,0.1245499,70,0,-0.000339051,-0.00414954,-0.06730551
343,1.556667,0.4095828,-0.00398667,-0.1317758,0,0.3131921,99000,0.028556341,254.4382,99000,250.1392,99000,99000,6,10000,0,0,1,1.570795117,2,0,0,0,5,0.02869809,-0.8678465,0.9252427,3.500089,0,0,90.07784,0,0.149459,70,0,-0.000405105,-0.006211558,-0.06749727
344,1.556667,0.4095828,-0.00398667,-0.1317758,0,0.3131921,99000,0.030722479,254.4382,99000,250.1392,99000,99000,6,10000,0,0,1,1.570795117,2,0,0,0,5,0.02869809,-0.8678465,0.9252427,3.500089,0,0,90.07784,0,0.149459,70,0,-0.000405105,-0.006211558,-0.06749727
345,1.535968,0.4095828,-0.003931579,-0.132334,0,0.3131142,99000,0.032507896,254.4382,99000,250.1392,99000,99000,6,10000,0,0,1,1.570791926,2,0,0,0,5,0.02869809,-0.8678465,0.9252427,3.500089,0,0,90.07784,0,0.1649293,70,0,-0.000444508,-0.007578371,-0.06768902
346,1.525412,0.4095828,-0.00391567,-0.1177885,0,0.3130978,99000,0.033361299,254.4351,99000,250.1361,99000,99000,6,10000,0,0,1,1.570786378,2,0,0,0,5,0.02869274,-0.8678519,0.9252373,3.500089,0,0,90.07784,0,0.1893982,70,0,-0.000506993,-0.009668554,-0.06788077
347,1.525412,0.4095828,-0.00391567,-0.1177885,0,0.3130978,99000,0.036537384,254.4351,99000,250.1361,99000,99000,6,10000,0,0,1,1.570786378,2,0,0,0,5,0.02869274,-0.8678519,0.9252373,3.500089,0,0,90.07784,0,0.1893982,70,0,-0.000506993,-0.009668554,-0.06788077
348,1.519882,0.4095828,-0.003927522,-0.09290083,0,0.3130968,99000,0.038780504,254.4351,99000,250.1361,99000,99000,6,10000,0,0,1,1.570781079,2,0,0,0,5,0.02869274,-0.8678519,0.9252373,3.500089,0,0,90.07784,0,0.2107084,70,0,-0.000560741,-0.01120951,-0.06788077
349,1.515852,0.4095828,-0.003939701,-0.05589387,0,0.3130967,99000,0.042684956,254.4308,99000,250.1318,99000,99000,6,10000,0,0,1,1.570774758,2,0,0,0,5,0.02868573,-0.8678588,0.9252303,3.500089,0,0,90.07784,0,0.2342278,70,0,-0.000621367,-0.01243408,-0.06807253
350,1.519143,0.4160283,-0.003901699,-0.01176309,0,0.3122589,99000,0.043721668,254.4308,99000,250.1318,99000,99000,6,10000,0,0,1,1.570767713,2,0,0,0,5,0.02868573,-0.8678588,0.9252303,3.500089,0,0,90.07784,0,0.2584679,70,0,-0.000682022,-0.01303951,-0.06807253
351,1.519143,0.4160283,-0.003901699,-0.01176309,0,0.3122589,99000,0.046420157,254.4308,99000,250.1318,99000,99000,6,10000,0,0,1,1.570767713,2,0,0,0,5,0.02868573,-0.8678588,0.9252303,3.500089,0,0,90.07784,0,0.2584679,70,0,-0.000682022,-0.01303951,-0.06807253
352,1.527658,0.4160283,-0.003888726,0.01057793,0,0.3105104,99000,0.049271434,254.4308,99000,250.1318,99000,99000,6,10000,0,0,1,1.570764002,2,0,0,0,5,0.02868573,-0.8678588,0.9252303,3.500089,0,0,90.07784,0,0.2706777,70,0,-0.00071239,-0.01307305,-0.06807253
353,1.533314,0.4160283,-0.003791344,0.05437568,0,0.3099276,99000,0.052275666,254.4244,99000,250.1254,99000,99000,6,10000,0,0,1,1.570755937,2,0,0,0,5,0.02867603,-0.8678685,0.9252206,3.500089,0,0,90.07784,0,0.2959471,70,0,-0.000773574,-0.01258756,-0.06807253
354,1.534052,0.4130985,-0.003735385,0.07188439,0,0.3099003,99000,0.055594554,254.4244,99000,250.1254,99000,99000,6,10000,0,0,1,1.570752083,2,0,0,0,5,0.02867603,-0.8678685,0.9252206,3.500089,0,0,90.07784,0,0.3074499,70,0,-0.000800623,-0.01213893,-0.06807253
355,1.526055,0.4130985,-0.00362867,0.08926055,0,0.3109959,99000,0.059421984,254.4244,99000,250.1254,99000,99000,6,10000,0,0,1,1.570747576,2,0,0,0,5,0.02867603,-0.8678685,0.9252206,3.500089,0,0,90.07784,0,0.3204499,70,0,-0.000830443,-0.0114816,-0.06807253
356,1.52396,0.4130985,-0.003578189,0.1019331,0,0.311249,99000,0.062203078,254.4244,99000,250.1254,99000,99000,6,10000,0,0,1,1.570743478,2,0,0,0,5,0.02867603,-0.8678685,0.9252206,3.500089,0,0,90.07784,0,0.3318842,70,0,-0.000856109,-0.01078891,-0.06807253
357,1.525129,0.4160283,-0.003494716,0.1199911,0,0.3109487,99000,0.065816423,254.4093,99000,250.1103,99000,99000,6,10000,0,0,1,1.570734352,2,0,0,0,5,0.02865331,-0.8678913,0.9251979,3.500089,0,0,90.07784,0,0.3562603,70,0,-0.000909456,-0.009052602,-0.06807253
358,1.532476,0.4160283,-0.003477552,0.1240434,0,0.3101629,99000,0.06958267,254.4093,99000,250.1103,99000,99000,6,10000,0,0,1,1.570729592,2,0,0,0,5,0.02865331,-0.8678913,0.9251979,3.500089,0,0,90.07784,0,0.3684981,70,0,-0.000935673,-0.008102643,-0.06807253
359,1.534592,0.4160283,-0.003675581,0.1251871,0,0.3099601,99000,0.073502153,254.4093,99000,250.1103,99000,99000,6,10000,0,0,1,1.570724706,2,0,0,0,5,0.02865331,-0.8678913,0.9251979,3.500089,0,0,90.07784,0,0.3807679,70,0,-0.000963174,-0.007132344,-0.06826428
360,1.535432,0.4160283,-0.003362742,0.123524,0,0.3099079,99000,0.077991096,254.3986,99000,250.0996,99000,99000,6,10000,0,0,1,1.570719659,2,0,0,0,5,0.02863713,-0.8679075,0.9251817,3.500089,0,0,90.07784,0,0.3930481,70,0,-0.000988682,-0.00616461,-0.06826428
361,1.543841,0.4213019,-0.003366499,0.118278,0,0.3086818,99000,0.082234822,254.3986,99000,250.0996,99000,99000,6,10000,0,0,1,1.570713817,2,0,0,0,5,0.02863713,-0.8679075,0.9251817,3.500089,0,0,90.07784,0,0.406885,70,0,-0.001016445,-0.005106675,-0.06826428
362,1.569754,0.4289193,-0.003447894,0.1018692,0,0.3055828,99000,0.085742733,254.3986,99000,250.0996,99000,99000,6,10000,0,0,1,1.570702997,2,0,0,0,5,0.02863713,-0.8679075,0.9251817,3.500089,0,0,90.07784,0,0.4317801,70,0,-0.001067552,-0.003396249,-0.06845603
363,1.586712,0.4312631,-0.003465079,0.09137303,0,0.3034631,99000,0.090963421,254.3895,99000,250.0905,99000,99000,6,10000,0,0,1,1.57069736,2,0,0,0,5,0.02862338,-0.8679212,0.925168,3.500089,0,0,90.07784,0,0.4444081,70,0,-0.001092717,-0.002653098,-0.06845603
364,1.599732,0.4341929,-0.003470386,0.07988593,0,0.3019013,99000,0.092828942,254.3895,99000,250.0905,99000,99000,6,10000,0,0,1,1.570691574,2,0,0,0,5,0.02862338,-0.8679212,0.925168,3.500089,0,0,90.07784,0,0.4571529,70,0,-0.00111781,-0.001998769,-0.06845603
365,1.610472,0.4365368,-0.00377887,0.06852348,0,0.3006322,99000,0.100549308,254.3895,99000,250.0905,99000,99000,6,10000,0,0,1,1.57068602,2,0,0,0,5,0.02862338,-0.8679212,0.925168,3.500089,0,0,90.07784,0,0.4691914,70,0,-0.001142482,-0.001471727,-0.06864779
366,1.619304,0.4394665,-0.003739881,0.04684392,0,0.2997369,99000,0.105841291,254.3895,99000,250.0905,99000,99000,6,10000,0,0,1,1.570675261,2,0,0,0,5,0.02862338,-0.8679212,0.925168,3.500089,0,0,90.07784,0,0.4918229,70,0,-0.001187093,-0.000720661,-0.06883954
367,1.634189,0.4418104,-0.004019146,0.02304462,0,0.2974111,99000,0.110784191,254.3792,99000,250.0802,99000,99000,6,10000,0,0,1,1.570662372,2,0,0,0,5,0.02860755,-0.867937,0.9251521,3.500089,0,0,90.07784,0,0.5178474,70,0,-0.001240548,-0.000228909,-0.06922305
368,1.640211,0.4418104,-0.00370174,0.01210215,0,0.2966079,99000,0.116147052,254.3792,99000,250.0802,99000,99000,6,10000,0,0,1,1.570655674,2,0,0,0,5,0.02860755,-0.867937,0.9251521,3.500089,0,0,90.07784,0,0.5309498,70,0,-0.001267222,-0.000121191,-0.06922305
369,1.642936,0.4418104,-0.003808232,0.002161405,0,0.2963045,99000,0.120555628,254.3792,99000,250.0802,99000,99000,6,10000,0,0,1,1.570648821,2,0,0,0,5,0.02860755,-0.867937,0.9251521,3.500089,0,0,90.07784,0,0.5440843,70,0,-0.001294693,-9.67E-05,-0.0694148
370,1.647975,0.4447401,-0.003810003,-0.006747898,0,0.2954666,99000,0.127366399,254.3578,99000,250.0588,99000,99000,6,10000,0,0,1,1.570641798,2,0,0,0,5,0.02857451,-0.86797,0.9251191,3.500089,0,0,90.07784,0,0.557241,70,0,-0.0013223,-0.00014705,-0.06960656
371,1.653785,0.4447401,-0.003941086,-0.01453318,0,0.2946809,99000,0.133224279,254.3578,99000,250.0588,99000,99000,6,10000,0,0,1,1.57063463,2,0,0,0,5,0.02857451,-0.86797,0.9251191,3.500089,0,0,90.07784,0,0.570453,70,0,-0.001348968,-0.000263859,-0.06979831
372,1.674352,0.4523576,-0.003482366,-0.0263605,0,0.2913016,99000,0.139249307,254.3578,99000,250.0588,99000,99000,6,10000,0,0,1,1.570619938,2,0,0,0,5,0.02857451,-0.86797,0.9251191,3.500089,0,0,90.07784,0,0.5970418,70,0,-0.001397367,-0.000656523,-0.06999006
373,1.689208,0.459975,-0.003449888,-0.03049381,0,0.2888245,99000,0.142945359,254.3452,99000,250.0462,99000,99000,6,10000,0,0,1,1.570612407,2,0,0,0,5,0.02855481,-0.8679898,0.9250994,3.500089,0,0,90.07784,0,0.6104953,70,0,-0.001420273,-0.000913542,-0.06999006
374,1.733057,0.4716941,-0.003690139,-0.03579975,0,0.2817372,99000,0.151809138,254.3452,99000,250.0462,99000,99000,6,10000,0,0,1,1.570595042,2,0,0,0,5,0.02855481,-0.8679898,0.9250994,3.500089,0,0,90.07784,0,0.6413072,70,0,-0.001473812,-0.001581922,-0.06999006
375,1.733057,0.4716941,-0.003690139,-0.03579975,0,0.2817372,99000,0.157026993,254.3452,99000,250.0462,99000,99000,6,10000,0,0,1,1.570595042,2,0,0,0,5,0.02855481,-0.8679898,0.9250994,3.500089,0,0,90.07784,0,0.6413072,70,0,-0.001473812,-0.001581922,-0.06999006
376,1.76398,0.4798975,-0.003827346,-0.03683021,0,0.2767403,99000,0.165066968,254.3452,99000,250.0462,99000,99000,6,10000,0,0,1,1.570587123,2,0,0,0,5,0.02855481,-0.8679898,0.9250994,3.500089,0,0,90.07784,0,0.6553011,70,0,-0.001498816,-0.001901133,-0.06999006
377,1.812998,0.4875149,-0.003944367,-0.03664754,0,0.2689669,99000,0.17196568,254.3269,99000,250.0279,99000,99000,6,10000,0,0,1,1.570570868,2,0,0,0,5,0.02852589,-0.8680187,0.9250705,3.500089,0,0,90.07784,0,0.6839483,70,0,-0.001550257,-0.002551632,-0.06999006
378,1.832002,0.4910306,-0.00374053,-0.03576966,0,0.2660217,99000,0.177616459,254.3269,99000,250.0279,99000,99000,6,10000,0,0,1,1.57056252,2,0,0,0,5,0.02852589,-0.8680187,0.9250705,3.500089,0,0,90.07784,0,0.6985326,70,0,-0.00157439,-0.002873223,-0.06979831
379,1.845598,0.4939604,-0.003995536,-0.03452205,0,0.2639236,99000,0.189273372,254.3269,99000,250.0279,99000,99000,6,10000,0,0,1,1.570554045,2,0,0,0,5,0.02852589,-0.8680187,0.9250705,3.500089,0,0,90.07784,0,0.7132435,70,0,-0.001599516,-0.003188058,-0.06979831
380,1.87158,0.5015778,-0.004093722,-0.03177176,0,0.2599312,99000,0.193767953,254.2949,99000,249.9959,99000,99000,6,10000,0,0,1,1.570536649,2,0,0,0,5,0.02847431,-0.8680702,0.9250189,3.500089,0,0,90.07784,0,0.7429892,70,0,-0.001651591,-0.003791156,-0.06979831
381,1.883989,0.5015778,-0.004149016,-0.03048053,0,0.2580319,99000,0.201409596,254.2949,99000,249.9959,99000,99000,6,10000,0,0,1,1.570527718,2,0,0,0,5,0.02847431,-0.8680702,0.9250189,3.500089,0,0,90.07784,0,0.7580186,70,0,-0.001677899,-0.004079283,-0.06979831
382,1.893129,0.5045076,-0.004203576,-0.02926794,0,0.2565767,99000,0.209240608,254.2949,99000,249.9959,99000,99000,6,10000,0,0,1,1.570518631,2,0,0,0,5,0.02847431,-0.8680702,0.9250189,3.500089,0,0,90.07784,0,0.7731236,70,0,-0.001704309,-0.00435933,-0.06979831
383,1.903522,0.5097812,-0.004273552,-0.02828931,0,0.2548698,99000,0.216856846,254.272,99000,249.973,99000,99000,6,10000,0,0,1,1.570509386,2,0,0,0,5,0.02843669,-0.8681079,0.9249813,3.500089,0,0,90.07784,0,0.7883101,70,0,-0.001730992,-0.004632464,-0.06979831
384,1.91721,0.5097812,-0.004482941,-0.02760748,0,0.252829,99000,0.225061373,254.272,99000,249.973,99000,99000,6,10000,0,0,1,1.570500566,2,0,0,0,5,0.02843669,-0.8681079,0.9249813,3.500089,0,0,90.07784,0,0.8026464,70,0,-0.001759508,-0.004883734,-0.06999006
385,1.925739,0.5144688,-0.004405035,-0.0269323,0,0.251334,99000,0.233459839,254.272,99000,249.973,99000,99000,6,10000,0,0,1,1.570490979,2,0,0,0,5,0.02843669,-0.8681079,0.9249813,3.500089,0,0,90.07784,0,0.8180162,70,0,-0.001786792,-0.005148123,-0.06999006
386,1.960413,0.5215003,-0.004729102,-0.02633198,0,0.2459153,99000,0.240319696,254.272,99000,249.973,99000,99000,6,10000,0,0,1,1.570471301,2,0,0,0,5,0.02843669,-0.8681079,0.9249813,3.500089,0,0,90.07784,0,0.8491054,70,0,-0.001845942,-0.00567021,-0.07018182
387,1.977467,0.5291177,-0.004911195,-0.02617059,0,0.2431649,99000,0.250847289,254.2599,99000,249.9609,99000,99000,6,10000,0,0,1,1.570461189,2,0,0,0,5,0.0284164,-0.8681282,0.924961,3.500089,0,0,90.07784,0,0.8648545,70,0,-0.001878314,-0.005930745,-0.07037357
388,1.99534,0.5291177,-0.005184385,-0.02613435,0,0.240423,99000,0.2598403,254.2599,99000,249.9609,99000,99000,6,10000,0,0,1,1.570450877,2,0,0,0,5,0.0284164,-0.8681282,0.924961,3.500089,0,0,90.07784,0,0.8807548,70,0,-0.001910483,-0.006192062,-0.07056532
389,2.01378,0.5314615,-0.005124063,-0.0259446,0,0.2377227,99000,0.272768705,254.2599,99000,249.9609,99000,99000,6,10000,0,0,1,1.570429664,2,0,0,0,5,0.0284164,-0.8681282,0.924961,3.500089,0,0,90.07784,0,0.9128473,70,0,-0.001975348,-0.006717545,-0.07075708
